ValuationDate,IMLedis,tradeId,IMModel,productClass,riskType,qualifier,bucket,label1,label2,amount,amountCurrency,amountUSD,EndDate,CollectRegulations,PostRegulations
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008232125,Residual, , ,99.57194754979437,EUR,119.48633705975324,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008404005,Residual, , ,717.7838653806916,EUR,861.3406384568299,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008430026,Residual, , ,248.49694736339987,EUR,298.1963368360798,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1EWWW0,Residual, , ,342.00799375798937,EUR,410.40959250958724,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1ML7J1,Residual, , ,187.022092789179,EUR,224.42651134701478,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A2E4L75,Residual, , ,298.71584264938315,EUR,358.4590111792598,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BASF111,Residual, , ,651.9797956956102,EUR,782.3757548347322,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BAY0017,Residual, , ,624.272818986102,EUR,749.1273827833224,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000CBK1001,Residual, , ,72.73081386245849,EUR,87.27697663495019,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000ENAG999,Residual, , ,186.15624976700687,EUR,223.38749972040824,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005140008,Residual, , ,234.87653552743367,EUR,281.8518426329204,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005190003,Residual, , ,331.0177081008391,EUR,397.2212497210069,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005200000,Residual, , ,124.13164053781468,EUR,148.9579686453776,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005439004,Residual, , ,253.1311885477005,EUR,303.7574262572406,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005552004,Residual, , ,372.394921613444,EUR,446.8739059361328,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005557508,Residual, , ,570.7621511003439,EUR,684.9145813204126,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785604,Residual, , ,339.53654617696367,EUR,407.4438554123564,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005785802,Residual, , ,230.0086280553625,EUR,276.010353666435,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0005810055,Residual, , ,262.86700349184287,EUR,315.44040419021144,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006047004,Residual, , ,130.21652487790362,EUR,156.25982985348435,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006048432,Residual, , ,243.3953736035582,EUR,292.07444832426984,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006062144,Residual, , ,180.11257646663307,EUR,216.1350917599597,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006231004,Residual, , ,304.24421700444776,EUR,365.0930604053373,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0006599905,Residual, , ,148.4711778981705,EUR,178.1654134778046,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007037129,Residual, , ,144.82024729411714,EUR,173.78429675294055,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007100000,Residual, , ,625.5261101611445,EUR,750.6313321933734,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007164600,Residual, , ,1269.306873342556,EUR,1523.1682480110671,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007236101,Residual, , ,1140.3073253326702,EUR,1368.3687903992043,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007500001,Residual, , ,122.91466366979688,EUR,147.49759640375626,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0007664039,Residual, , ,322.49887002471456,EUR,386.99864402965744,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008232125,Residual, , ,139.95233982204596,EUR,167.94280778645515,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008404005,Residual, , ,1008.8738235867487,EUR,1210.6485883040984,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE0008430026,Residual, , ,349.272361121106,EUR,419.12683334532716,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1EWWW0,Residual, , ,480.7058628670274,EUR,576.8470354404328,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A1ML7J1,Residual, , ,262.86700349184287,EUR,315.44040419021144,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000A2E4L75,Residual, , ,419.8570194661379,EUR,503.82842335936544,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BASF111,Residual, , ,916.3835816173967,EUR,1099.660297940876,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000BAY0017,Residual, , ,877.4403218408272,EUR,1052.9283862089926,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000CBK1001,Residual, , ,102.22605691349443,EUR,122.67126829619332,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_Equity,ISIN:DE000ENAG999,Residual, , ,261.650026623825,EUR,313.98003194859,,,Prudential
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_FX,EUR,,,,302176.6438395177,EUR,362611.9726074213,,,Prudential
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_FX,EUR,,,,-132339.19835531618,EUR,-158807.03802637942,,,Prudential
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_FX,EUR,,,,330667.4604371077,EUR,396800.95252452925,,,Prudential
,CDS-10015292-18,FA14309227,SIMM,Equity,Risk_FX,EUR,,,,40260.079759,EUR,48312.0957108,,,Prudential
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_XCcyBasis,USD, , , ,-11715.254442951617,EUR,-14058.30533154194,,,Prudential
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_XCcyBasis,EUR, , , ,1634.6555526003137,EUR,1961.5866631203764,,,Prudential
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_XCcyBasis,GBP, , , ,-1634.6555526003137,EUR,-1961.5866631203764,,,Prudential
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_XCcyBasis,EUR, , , ,-25528.403913390386,EUR,-30634.08469606846,,,Prudential
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_XCcyBasis,GBP, , , ,-168238.35524844794,EUR,-201886.02629813753,,,Prudential
,CDS-10015292-18,,,,Param_AddOn-FixedAmount,,,,,100000.0,EUR,120000.0,,,Prudential
,CDS-10015292-18,,,,Param_ProductClassMultiplier,RatesFX,,,,1.1,,1.1,,,Prudential
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,1m,OIS,-0.0037331313711801797,EUR,-0.004479757645416215,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,1y,Libor3m,-85.37384542930006,EUR,-102.44861451516007,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,1y,OIS,71.1681520755593,EUR,85.40178249067117,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,2w,OIS,-12.602822927046542,EUR,-15.12338751245585,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,2y,Libor3m,-133.76561814593381,EUR,-160.51874177512056,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,2y,OIS,141.35551437476042,EUR,169.6266172497125,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,3m,Libor3m,-41.3187545128859,EUR,-49.58250541546308,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,3m,OIS,4.6912282673039805,EUR,5.629473920764776,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,3y,Libor3m,-327.1375722719656,EUR,-392.56508672635874,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,3y,OIS,315.3410469971702,EUR,378.40925639660423,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,5y,Libor3m,-202.179693475744,EUR,-242.61563217089278,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,5y,OIS,196.08597803144767,EUR,235.3031736377372,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,6m,Libor3m,-22.283644479268823,EUR,-26.740373375122587,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,EUR,1,6m,OIS,17.30146265332553,EUR,20.761755183990633,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,1m,OIS,-5.076509268678963e-06,EUR,-6.091811122414755e-06,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,1y,Libor3m,10.875416791471437,EUR,13.050500149765725,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,1y,OIS,-1.4131670542293626,EUR,-1.6958004650752352,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,2w,OIS,-1.2851922199187249e-08,EUR,-1.5422306639024696e-08,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,2y,Libor3m,13.198401960309148,EUR,15.838082352370977,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,2y,OIS,-0.28137115214547403,EUR,-0.33764538257456883,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,3m,Libor3m,78.79623493497844,EUR,94.55548192197413,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,3m,OIS,0.0811387065545343,EUR,0.09736644786544116,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,3y,Libor3m,-13.830483870948598,EUR,-16.596580645138317,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,3y,OIS,0.15478411062789138,EUR,0.18574093275346965,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,5y,Libor3m,34.296262704558565,EUR,41.155515245470276,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,5y,OIS,-0.3574998956370455,EUR,-0.42899987476445456,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,6m,Libor3m,-2.9765209570662563,EUR,-3.5718251484795074,,,CFTC
,CDS-10015292-18,DZ14799603,SIMM,RatesFX,Risk_IRCurve,USD,1,6m,OIS,0.6016034576816153,EUR,0.7219241492179383,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,EUR,1,1m,OIS,5.79307389393512e-06,EUR,6.951688672722143e-06,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,EUR,1,1y,Libor3m,1264.3986559231437,EUR,1517.2783871077725,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,EUR,1,1y,Libor6m,-1545.6213830704824,EUR,-1854.7456596845786,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,EUR,1,1y,OIS,147.99659680712148,EUR,177.59591616854576,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,EUR,1,2w,OIS,9.611701982095838,EUR,11.534042378515005,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,EUR,1,2y,Libor3m,4.726585751079423,EUR,5.671902901295307,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,EUR,1,2y,OIS,0.010661486836193163,EUR,0.012793784203431795,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,EUR,1,3m,Libor3m,-6.289278386730948,EUR,-7.547134064077137,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,EUR,1,3m,OIS,-1.0620903848102454,EUR,-1.2745084617722944,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,EUR,1,6m,Libor3m,-105.73665884839352,EUR,-126.88399061807222,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,EUR,1,6m,Libor6m,696.4504123176471,EUR,835.7404947811765,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,EUR,1,6m,OIS,122.95621711532499,EUR,147.54746053838997,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,GBP,1,1y,Libor3m,-1387.746453604429,EUR,-1665.2957443253147,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,GBP,1,1y,Libor6m,-3.1872322277124567,EUR,-3.824678673254948,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,GBP,1,1y,OIS,1.07378135706533,EUR,1.288537628478396,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,GBP,1,2y,Libor3m,-23.375711041572604,EUR,-28.050853249887123,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,GBP,1,2y,Libor6m,-0.07809808392693185,EUR,-0.09371770071231822,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,GBP,1,2y,OIS,0.03925353467548167,EUR,0.047104241610578,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,GBP,1,3m,Libor3m,3.816558189643738,EUR,4.579869827572486,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,GBP,1,3m,OIS,-0.690879630671637,EUR,-0.8290555568059644,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,GBP,1,6m,Libor3m,20.45601498491979,EUR,24.547217981903746,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,GBP,1,6m,Libor6m,4.108823049558534,EUR,4.930587659470241,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,GBP,1,6m,OIS,0.6657816005790194,EUR,0.7989379206948232,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_IRCurve,GBP,1,3m,Libor6m,-3.816558189643738,EUR,-4.579869827572486,,,CFTC
,CDS-10015292-18,DZ14804089,SIMM,RatesFX,Risk_FX,GBP, , , ,172599.2781143162,EUR,207119.13373717942,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,10y,Libor3m,-6542.7068661361445,EUR,-7851.248239363373,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,10y,OIS,6642.015477444558,EUR,7970.4185729334695,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,15y,Libor3m,-8880.81536101755,EUR,-10656.97843322106,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,15y,OIS,9020.608315140475,EUR,10824.729978168569,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,1m,OIS,0.0845699304725086,EUR,0.10148391656701032,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,1y,Libor3m,-188.25690518353224,EUR,-225.9082862202387,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,1y,OIS,228.425332174776,EUR,274.1103986097312,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,20y,Libor3m,-2738.3889401042543,EUR,-3286.066728125105,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,20y,OIS,2779.61180984792,EUR,3335.534171817504,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,2w,OIS,0.0039435835822118175,EUR,0.00473230029865418,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,2y,Libor3m,-490.8750006751716,EUR,-589.0500008102059,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,2y,OIS,499.4227728622443,EUR,599.3073274346931,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,3m,Libor3m,0.566723231715109,EUR,0.6800678780581307,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,3m,OIS,16.59964240370215,EUR,19.919570884442578,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,3y,Libor3m,-1093.6600687754426,EUR,-1312.392082530531,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,3y,OIS,1109.7081642338885,EUR,1331.649797080666,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,5y,Libor3m,-3342.0711271539717,EUR,-4010.4853525847657,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,5y,OIS,3386.425097153099,EUR,4063.710116583719,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,6m,Libor3m,-59.10479653786844,EUR,-70.92575584544213,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,EUR,1,6m,OIS,62.67139902153557,EUR,75.20567882584268,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,10y,Libor3m,398.9397261209571,EUR,478.7276713451485,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,10y,Libor6m,1.389241107715236,EUR,1.6670893292582831,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,10y,OIS,5.288303031604875,EUR,6.34596363792585,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,15y,Libor3m,240.0447400660357,EUR,288.0536880792428,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,15y,Libor6m,0.8203375317770281,EUR,0.9844050381324336,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,15y,OIS,2.984243506587391,EUR,3.581092207904869,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,1m,OIS,2.654281787952999e-07,EUR,3.1851381455435985e-07,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,1y,Libor3m,-184.53522673960563,EUR,-221.44227208752676,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,1y,Libor6m,14.73047984510734,EUR,17.676575814128807,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,1y,OIS,-0.04873491953412046,EUR,-0.058481903440944547,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,20y,Libor3m,472.9862872033188,EUR,567.5835446439826,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,20y,Libor6m,1.8509640020423603,EUR,2.221156802450832,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,20y,OIS,0.2952044427489142,EUR,0.35424533129869706,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,2w,OIS,1.0617127151811996e-06,EUR,1.2740552582174394e-06,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,2y,Libor3m,258.122375506479,EUR,309.7468506077748,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,2y,Libor6m,-15.990129124826296,EUR,-19.188154949791556,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,2y,OIS,-0.6888466581878299,EUR,-0.8266159898253959,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,3m,Libor3m,-2312.4555455195004,EUR,-2774.9466546234003,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,3m,OIS,-0.13994138905773257,EUR,-0.16792966686927907,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,3y,Libor3m,-158.1157487561257,EUR,-189.73889850735083,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,3y,Libor6m,-0.5124905856151827,EUR,-0.6149887027382192,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,3y,OIS,-0.4773707215660952,EUR,-0.5728448658793143,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,5y,Libor3m,194.43634092787607,EUR,233.32360911345128,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,5y,Libor6m,0.5747270569094098,EUR,0.6896724682912918,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,5y,OIS,1.7609800936220896,EUR,2.1131761123465074,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,6m,Libor3m,167.7253244430316,EUR,201.27038933163792,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,6m,Libor6m,-2305.123350537777,EUR,-2766.148020645332,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,GBP,1,6m,OIS,-0.06370778390955889,EUR,-0.07644934069147066,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,10y,Libor3m,101.76550598141242,EUR,122.1186071776949,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,10y,OIS,-0.49687686232372286,EUR,-0.5962522347884675,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,15y,Libor3m,368.17154312067987,EUR,441.8058517448158,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,15y,OIS,-3.783280710964474,EUR,-4.539936853157369,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,1m,OIS,1.6450460414959674e-06,EUR,1.9740552497951607e-06,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,1y,Libor3m,175.86980254567135,EUR,211.04376305480562,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,1y,OIS,-10.844719789691224,EUR,-13.013663747629469,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,20y,Libor3m,-268.4503058329442,EUR,-322.140366999533,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,20y,OIS,2.758373721275443,EUR,3.3100484655305316,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,2w,OIS,-7.19707643154486e-07,EUR,-8.636491717853831e-07,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,2y,Libor3m,-9.475647002308206,EUR,-11.370776402769847,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,2y,OIS,-0.039585128454183494,EUR,-0.04750215414502019,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,3m,Libor3m,2935.939469617738,EUR,3523.1273635412854,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,3m,OIS,1.088992924496748,EUR,1.3067915093960976,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,3y,Libor3m,42.544478838356056,EUR,51.05337460602727,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,3y,OIS,-0.41867598992145827,EUR,-0.5024111879057499,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,5y,Libor3m,74.6552029126489,EUR,89.58624349517868,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,5y,OIS,-0.7721171341458928,EUR,-0.9265405609750713,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,6m,Libor3m,-248.7160605443311,EUR,-298.45927265319733,,,CFTC
,CDS-10015292-18,DZ17259069,SIMM,RatesFX,Risk_IRCurve,USD,1,6m,OIS,3.9693009332500333,EUR,4.763161119900039,,,CFTC
